0.90680885,1.242141,0.22107828,0.072612464,0.97325766,-0.21793799,0
-0.57573056,-0.1042695,1.1778624,-0.4395884,0.0030505955,0.89819419,0
1.0789186,-1.1520507,1.0484903,-0.14103013,-0.92444396,0.35427937,0
-1.6280715,-0.32024193,-2.147073,0.42942899,-0.28371263,-0.85737848,0
-2.2991827,0.67423034,-0.95814341,-0.89779794,-0.031385541,-0.43928787,0
2.1249471,0.88715792,0.1052528,0.29274166,0.70267653,-0.64849675,0
-2.5177143,-0.51755381,-0.031227946,-0.38752678,-0.41760126,0.82184684,0
-1.8538764,0.28460455,-1.9714086,-0.89779794,-0.031385541,-0.43928787,0
-1.4497006,0.96599317,-1.2558769,0.17299426,0.89215153,-0.41729918,0
0.26830316,1.0333858,0.73043013,-0.24069011,0.87028581,0.42973351,0
-2.0675259,-0.33955598,-1.3000903,-0.89779794,-0.031385541,-0.43928787,0
-0.89739227,-1.3509824,-0.71403468,0.11827767,-0.97799575,-0.17185673,0
1.4912419,0.602319,-0.44194698,0.37438142,0.47092655,-0.79879081,0
-0.15082914,0.68149096,-1.1397669,0.32821837,0.61739546,-0.71490937,0
1.8664931,0.88285518,1.8407421,0.89779794,0.031385541,0.43928787,0
1.1612104,0.29832518,1.9795989,-0.4391138,0.14019436,0.88742578,0
1.0553639,-0.094338179,-0.86737275,0.44014502,-0.098383188,-0.89252061,0
-0.7699151,-1.2005209,-0.11141208,-0.055068254,-0.98162895,0.18267989,0
-2.2719011,0.79661369,-1.3023498,-0.89779794,-0.031385541,-0.43928787,0
1.7541628,-1.1083442,1.0890687,-0.032901525,-0.98989022,0.13796677,0
1.4374772,-0.40555394,1.8833697,-0.38509876,-0.42800024,0.81762749,0
-1.8669384,0.30888152,0.41872603,-0.43061233,0.27175921,0.8606509,0
2.2031295,-0.93866301,1.3834339,0.89779794,0.031385541,0.43928787,0
-2.3139067,0.84492993,-0.89677298,-0.89779794,-0.031385541,-0.43928787,0
1.8317785,-0.74140823,-0.075072229,0.35197622,-0.65066373,-0.67286646,0
-1.7911427,-0.50981665,0.36235416,-0.38475811,-0.42943773,0.81703401,0
-1.4911901,0.91364157,0.053705394,-0.29721493,0.77924496,0.55176121,0
2.5518215,0.22182059,0.59190208,0.89779794,0.031385541,0.43928787,0
2.2496376,-0.66044426,0.0087860227,0.38098097,-0.55573356,-0.73892742,0
-2.0460525,-0.45700967,0.22413284,-0.41090918,-0.29921368,0.86117649,0
-0.90840268,-1.1878592,-0.77795881,0.14390302,-0.96361381,-0.22525623,0
-1.0197995,-0.52763397,0.6451292,-0.3706435,-0.48489451,0.79214931,0
2.1588655,-1.1132379,0.66656399,0.1463511,-0.96203434,-0.23037218,0
-1.4653403,-0.66955674,-1.9306042,0.41050619,-0.42090449,-0.80890298,0
2.0897932,-0.33718348,-0.18304724,0.42461035,-0.3264409,-0.84447759,0
-2.1218486,1.2162762,-0.7935791,-0.094091535,0.98809654,0.12170443,0
-1.0670862,1.076906,0.1091243,-0.22348148,0.89196151,0.39301455,0
-0.65662551,-0.95812362,-1.3286643,0.3327862,-0.70167696,-0.63000208,0
-2.531652,-0.35573745,-0.38265681,-0.89779794,-0.031385541,-0.43928787,0
1.6526058,0.43645203,2.1391819,-0.42423534,0.32945251,0.84349597,0
0.050903797,0.68881953,1.2485739,-0.39758563,0.48679602,0.77778876,0
-1.1521297,-0.0209198,0.74954164,-0.4387356,-0.023096621,0.8983193,0
2.1574523,-1.0648026,1.2687078,0.89779794,0.031385541,0.43928787,0
1.9428171,0.55143392,1.7740155,0.89779794,0.031385541,0.43928787,0
-0.68120664,1.2990479,-0.19482842,-0.091192722,0.98908812,0.11570899,0
1.7649801,-0.85668457,0.093952417,0.29725707,-0.77916408,-0.55185282,0
2.2744918,-0.48342919,1.1193092,0.89779794,0.031385541,0.43928787,0
2.2060268,0.73780847,1.3535863,0.89779794,0.031385541,0.43928787,0
2.1271348,0.89022028,1.1020666,0.89779794,0.031385541,0.43928787,0
2.1815262,1.2072097,0.98071724,0.89779794,0.031385541,0.43928787,0
-0.97177339,-0.659509,-1.7240968,0.38871992,-0.52533323,-0.75691599,0
-2.8201523,-0.25453329,0.0016179085,-0.89779794,-0.031385541,-0.43928787,0
2.4293115,0.72212291,0.52170902,0.89779794,0.031385541,0.43928787,0
0.27501345,1.2458079,0.2349399,-0.03340888,0.99943686,-0.0031264881,0
2.4090834,-0.39347005,0.74387485,0.89779794,0.031385541,0.43928787,0
1.8050554,-0.73076606,1.8274715,0.89779794,0.031385541,0.43928787,0
-0.25570595,1.3078346,0.17639163,-0.12480938,0.97469676,0.18544188,0
0.41474128,-0.0010702014,1.5056994,-0.43944234,-0.002163887,0.89826822,0
-2.5772629,-0.58940697,-0.53906208,-0.89779794,-0.031385541,-0.43928787,0
2.6217582,-0.85520935,0.41796541,0.89779794,0.031385541,0.43928787,0
1.8798381,-0.52450156,2.0969906,0.89779794,0.031385541,0.43928787,0
-2.2525418,-0.18689728,-1.1575186,-0.89779794,-0.031385541,-0.43928787,0
-2.2757001,-0.85885346,-1.1971949,-0.89779794,-0.031385541,-0.43928787,0
1.8477705,-0.50862515,-0.21526545,0.39565182,-0.4955892,-0.7732082,0
-2.7429769,-0.56145573,0.015014768,-0.40263528,-0.34566441,0.84758532,0
2.731945,0.66140413,0.28458226,0.89779794,0.031385541,0.43928787,0
0.31975174,-0.99966019,0.94962704,-0.19209719,-0.86966395,0.45473441,0
-1.7827408,-0.60510349,-1.8887501,-0.89779794,-0.031385541,-0.43928787,0
0.44198573,-0.54346418,-0.99484825,0.41364774,-0.40248632,-0.81663954,0
1.7951345,0.61215544,1.7710326,0.89779794,0.031385541,0.43928787,0
-1.0350542,0.83522153,-1.6090546,0.29150447,0.70533979,-0.64615846,0
-0.85542834,0.23492944,0.94911206,-0.43841827,0.15839115,0.88470417,0
0.42993581,-1.3278623,-0.020503774,0.10251307,-0.98495215,-0.13914073,0
2.0659757,1.1175075,1.5509226,0.89779794,0.031385541,0.43928787,0
2.1715782,-0.19252467,1.4121226,0.89779794,0.031385541,0.43928787,0
-2.595067,0.16204453,-0.42871791,-0.89779794,-0.031385541,-0.43928787,0
2.2743301,-0.0097784996,1.166889,0.89779794,0.031385541,0.43928787,0
-2.3218861,-0.48276639,-0.8739239,-0.89779794,-0.031385541,-0.43928787,0
-0.4336623,0.031480253,1.0757295,-0.43958697,0.0029969811,0.89819503,0
-1.4942868,0.19214666,0.70760953,-0.43668634,0.19283259,0.87870389,0
-2.0242686,0.91007662,-1.4952295,-0.89779794,-0.031385541,-0.43928787,0
0.79743618,-1.1059623,-0.081098199,0.18489087,-0.93216133,-0.31127253,0
-1.2751924,-1.3399644,-0.74969447,0.068351507,-0.99530107,-0.068583429,0
-2.2295618,0.16745281,-1.03168,-0.89779794,-0.031385541,-0.43928787,0
-0.50454164,-0.444929,-1.6532552,0.43159762,-0.26121342,-0.86341816,0
1.7249964,0.54374468,1.9711336,0.89779794,0.031385541,0.43928787,0
